X,Y,LM_ID,CLASS,SUB_CLASS,WRD_ID,RD_ID,LOCALITY,LM_CODE,LM_DESC,TIME_ST,Ward,Zone,Landmark_T
703561.6249,2803530.163,LM0188,16,16-Sep,W039,303020396,Jalalipura,6,Mazar,15-12-2018,Zalalipura,Adampur,Religious Structures
703371.8537,2803564.331,LM0189,15,15-Aug,W039,303020233,Jalalipura,19,Graveyard,15-12-2018,Zalalipura,Adampur,Religious Structures
703742.5167,2803626.825,LM0190,16,16-Sep,W039,302020688,Jalalipura,6,Mazar,14-12-2018,Zalalipura,Adampur,Religious Structures
703565.535,2803615.069,LM0191,5,05-May,W039,303021019,Jalalipura,21,Pond,17-12-2018,Zalalipura,Adampur,Ponds/Kunds//Lake
703430.9187,2803703.763,LM0193,16,16-Feb,W039,303021251,Jalalipura,4,Mosque,14-12-2018,Zalalipura,Adampur,Religious Structures
703479.9897,2803795.799,LM0194,16,16-Feb,W039,303021723,Jalalipura,4,Mosque,15-12-2018,Zalalipura,Adampur,Religious Structures
703240.0718,2803785.589,LM0195,10,10-Jan,W039,303021696,Jalalipura,10,Gayan Day Junior High School,16-12-2018,Zalalipura,Adampur,Education
703516.1535,2803812.182,LM0196,11,11-Apr,W039,303021849,Jalalipura,21,Arnav Clinic,15-12-2018,Zalalipura,Adampur,Hospital
703667.0889,2803863.97,LM0197,10,10-Jan,W039,303022012,Jalalipura,10,Arabic School Munshi Maulvi,14-12-2018,Zalalipura,Adampur,Education
703662.4774,2803874.458,LM0198,38,38-07,W039,303022342,Jalalipura,21,Chhattis Cement Agency,14-12-2018,Zalalipura,Adampur,Commercial / Non-Residential
703625.6983,2803954.232,LM0199,10,10-Feb,W039,303022541,Jalalipura,21,AIIT,14-12-2018,Zalalipura,Adampur,Commercial / Non-Residential
703485.8243,2803947.626,LM0200,17,17-Jan,W039,303022629,Jalalipura,21,Kohinoor Garden,15-12-2018,Zalalipura,Adampur,Park/Garden
703538.5786,2804032.647,LM0201,20,20-Apr,W039,303023682,Jalalipura,21,Cell phone tower,17-12-2018,Zalalipura,Adampur,Other
703582.1375,2804086.799,LM0202,16,16-Jan,W039,303023597,Jalalipura,3,Temple,17-12-2018,Zalalipura,Adampur,Religious Structures
703252.9503,2804076.621,LM0203,16,16-Jan,W039,303023864,Jalalipura,3,Maa Shailpurtri Durga Mata Mandir,15-12-2018,Zalalipura,Adampur,Religious Structures
703241.1988,2804141.441,LM0204,16,16-Feb,W039,303024100,Jalalipura,4,Mosque,15-12-2018,Zalalipura,Adampur,Religious Structures
703641.71,2803327.674,LM0205,15,15-Aug,W039,303018916,Jalalipura,19,Graveyard,15-12-2018,Zalalipura,Adampur,Religious Structures
703589.8826,2804150.439,LM0206,18,18-01-2002,W039,303024160,Jalalipura,9,Pump House,16-12-2018,Zalalipura,Adampur,Pump
703261.1219,2803798.019,LM0208,16,16-Jan,W039,303021739,Jalalipura,3,Ravidas Temple,16-12-2018,Zalalipura,Adampur,Religious Structures
703221.7595,2803761.763,LM0209,16,16-Jan,W039,303021600,Jalalipura,3,Hanuman Temple,16-12-2018,Zalalipura,Adampur,Religious Structures
703531.5432,2803647.769,LM0210,16,16-Sep,W039,303021032,Jalalipura,6,Mazar,14-12-2018,Zalalipura,Adampur,Religious Structures
703948.4159,2802944.581,LM0211,16,16-Sep,W042,303016542,Teliyana Hanuman Phatak,6,Mazar,01-07-2019,Nawapura,Adampur,Religious Structures
703850.2679,2803015.005,LM0212,7,07-Mar,W042,303017029,Teliyana Hanuman Phatak,21,Vishal Hero,01-07-2019,Nawapura,Adampur,Commercial / Non-Residential
703781.5264,2803060.374,LM0213,7,07-Mar,W042,303017372,Teliyana Hanuman Phatak,21,Ara Mashin,01-07-2019,Nawapura,Adampur,Commercial / Non-Residential
703143.6106,2802881.592,LM0214,10,10-Feb,W042,302016402,Hathirath  Golgadda,10,National Inter Collage,01-07-2019,Nawapura,Adampur,Education
703680.2752,2802970.24,LM0215,16,16-Sep,W042,303016733,Teliyana Hanuman Phatak,6,Mazar,01-07-2019,Nawapura,Adampur,Religious Structures
703129.3176,2802954.073,LM0216,33,33-19,W042,303016403,Hathirath  Golgadda,21,Shree Pancchayati Akhara Golgadda,01-07-2019,Nawapura,Adampur,Religious Structures
703604.3642,2803012.033,LM0217,7,07-Mar,W042,303017160,Teliyana Hanuman Phatak,21,Pepsi Enterprse,01-07-2019,Nawapura,Adampur,Commercial / Non-Residential
703585.5917,2803029.101,LM0218,33,33-19,W042,303017160,Teliyana Hanuman Phatak,6,Guru Gaya Seth Akhara,01-07-2019,Nawapura,Adampur,religious Structures
703667.4464,2802998.653,LM0219,9,09-Jan,W042,303017248,Teliyana Hanuman Phatak,20,Fruit  Mandi,01-07-2019,Nawapura,Adampur,Commercial / Non-Residential
703362.4827,2803038.862,LM0220,16,16-Jan,W042,303017227,Hathirath  Golgadda,3,"Hanuman Mandir,Ram Jankey",01-07-2019,Nawapura,Adampur,Religious Structures
703301.1736,2803027.004,LM0221,10,10-Jan,W042,303017231,Hathirath  Golgadda,10,The Scolers Home School,01-07-2019,Nawapura,Adampur,Education
703412.7337,2803009.575,LM0222,17,17-Jan,W042,303017225,Hathirath  Golgadda,21,Jaya Gorden,01-07-2019,Nawapura,Adampur,Other
703223.5249,2803051.924,LM0223,16,16-Jan,W042,303017257,Hathirath  Golgadda,3,Shiv Mandir,01-07-2019,Nawapura,Adampur,Religious Structures
703711.0386,2803041.001,LM0224,7,07-Jul,W042,303017248,Teliyana Hanuman Phatak,21,F I Varanasi Bakevent Halll,01-07-2019,Nawapura,Adampur,Commercial / Non-Residential
703743.5719,2803050.794,LM0225,7,07-Nov,W042,303017372,Teliyana Hanuman Phatak,21,Indian Oil,01-07-2019,Nawapura,Adampur,Petrol Pump
703754.5273,2803058.747,LM0226,15,15-31,W042,303017372,Teliyana Hanuman Phatak,21,ATM,01-07-2019,Nawapura,Adampur,ATM
703169.3328,2803010.013,LM0227,24,24-Jan,W042,303016760,Hathirath  Golgadda,11,Bus Stand,01-07-2019,Nawapura,Adampur,Govt. Properties
703107.4614,2803088.365,LM0228,15,15-31,W042,303017509,Hathirath  Golgadda,21,HDFC ATM,01-07-2019,Nawapura,Adampur,ATM
703143.9535,2803072.978,LM0229,7,07-Mar,W042,303017424,Hathirath  Golgadda,21,Deshi Sarab Ki Dukan,01-07-2019,Nawapura,Adampur,Commercial / Non-Residential
703394.9478,2802572.2,LM0230,16,16-Feb,W042,303014561,Teliyana Hanuman Phatak,4,Mosque,01-07-2019,Nawapura,Adampur,Religious Structures
703238.982,2802675.471,LM0231,10,10-Jan,W042,303014580,Teliyana Hanuman Phatak,10,Jai Acaedmy,01-07-2019,Nawapura,Adampur,Education
703395.7376,2802689.387,LM0232,16,16-Sep,W042,303014705,Teliyana Hanuman Phatak,6,Mazar,01-07-2019,Nawapura,Adampur,Religious Structures
703320.0917,2802687.218,LM0233,16,16-Feb,W042,303014675,Teliyana Hanuman Phatak,4,Mosque,01-07-2019,Nawapura,Adampur,Religious Structures
703336.6862,2802702.363,LM0234,16,16-Sep,W042,303014821,Teliyana Hanuman Phatak,6,Mazar,01-07-2019,Nawapura,Adampur,Religious Structures
703316.1475,2802699.916,LM0235,16,16-Jan,W042,303014820,Teliyana Hanuman Phatak,3,Hanuman Mandir,01-07-2019,Nawapura,Adampur,Religious Structures
703309.0779,2802712.687,LM0236,16,16-Jan,W042,303014820,Teliyana Hanuman Phatak,3,"Hanuman Mandir,Anandeswer Mahadev Mandir",01-07-2019,Nawapura,Adampur,Religious Structures
703177.8389,2802718.993,LM0237,10,10-Jan,W042,303014846,Teliyana Hanuman Phatak,10,Sweta Convent School,01-07-2019,Nawapura,Adampur,Education
703348.5881,2802731.45,LM0238,15,15-May,W042,303015077,Teliyana Hanuman Phatak,14,Police Chowki Adampur,01-07-2019,Nawapura,Adampur,Police Station
703187.6423,2802746.825,LM0239,10,10-Jan,W042,303015335,Teliyana Hanuman Phatak,10,Sweta Convent School,01-07-2019,Nawapura,Adampur,Education
703389.7129,2802797.515,LM0240,15,15-31,W042,303015414,Teliyana Hanuman Phatak,21,PNB ATM,01-07-2019,Nawapura,Adampur,ATM
703231.8819,2802798.959,LM0241,10,10-Jan,W042,303015464,Teliyana Hanuman Phatak,10,Asharful Madrsa,01-07-2019,Nawapura,Adampur,Religious Structures
703758.3324,2802837.536,LM0242,15,15-Aug,W042,303015575,Teliyana Hanuman Phatak,18,Kabristan,01-07-2019,Nawapura,Adampur,Religious Structures
703397.5345,2802848.826,LM0243,16,16-Jan,W042,303015924,Hathirath  Golgadda,3,Shiv Mandir,01-07-2019,Nawapura,Adampur,Religious Structures
703414.6801,2802844.95,LM0244,33,33-19,W042,303015882,Teliyana Hanuman Phatak,21,Fida Husain Akhara,01-07-2019,Nawapura,Adampur,Religious Structures
703712.9276,2802883.696,LM0245,10,10-Jan,W042,303016036,Teliyana Hanuman Phatak,10,Madarsa,01-07-2019,Nawapura,Adampur,Religious Structures
703489.4071,2802893.927,LM0246,15,15-25,W042,303016200,Teliyana Hanuman Phatak,8,Shulabh Souchalay,01-07-2019,Nawapura,Adampur,Toilet
703442.796,2802894.743,LM0247,16,16-Jan,W042,303016102,Teliyana Hanuman Phatak,3,Gumbir Baba,01-07-2019,Nawapura,Adampur,Religious Structures
703755.7371,2802892.295,LM0248,15,15-Aug,W042,303016241,Teliyana Hanuman Phatak,18,Kabristan,01-07-2019,Nawapura,Adampur,Religious Structures
703199.8121,2802862.989,LM0249,16,16-Sep,W042,303016084,Hathirath  Golgadda,6,Mazar,01-07-2019,Nawapura,Adampur,Religious Structures
703706.4951,2802901.947,LM0250,16,16-Feb,W042,303016278,Teliyana Hanuman Phatak,4,Mosque,01-07-2019,Nawapura,Adampur,Religious Structures
703226.1718,2802944.709,LM0251,16,16-Jan,W042,303016579,Hathirath  Golgadda,3,Shiv Mandir,01-07-2019,Nawapura,Adampur,Religious Structures
703390.2413,2802956.776,LM0252,16,16-Jan,W042,303016654,Hathirath  Golgadda,3,Deeh Baba Mandir,01-07-2019,Nawapura,Adampur,Religious Structures
703462.5123,2802984.189,LM0253,16,16-Jan,W042,303016860,Hathirath  Golgadda,3,Ramjankey Mandir,01-07-2019,Nawapura,Adampur,Religious Structures
703708.2783,2802989.963,LM0254,16,16-Sep,W042,303017248,Teliyana Hanuman Phatak,6,Mazar,01-07-2019,Nawapura,Adampur,Religious Structures
703732.545,2802997.233,LM0255,10,10-Jan,W042,303016793,Teliyana Hanuman Phatak,10,Davsta Girls School,01-07-2019,Nawapura,Adampur,Education
703515.5052,2803023.134,LM0256,10,10-Jan,W042,303017193,Hathirath  Golgadda,10,Rajganga English School,01-07-2019,Nawapura,Adampur,Education
703544.0205,2803137.75,LM0257,16,16-Feb,W042,303017811,Nawalpura,4,Mosque,01-07-2019,Nawapura,Adampur,Religious Structures
703541.4283,2803155.93,LM0258,15,15-Aug,W042,303017811,Nawalpura,18,Kabristan,01-07-2019,Nawapura,Adampur,Religious Structures
703584.6352,2803143.576,LM0259,15,15-Aug,W042,303017832,Nawalpura,18,Kabristan,01-07-2019,Nawapura,Adampur,Religious Structures
703673.5434,2803155.188,LM0260,15,15-Aug,W042,303018334,Nawalpura,18,Kabristan,01-07-2019,Nawapura,Adampur,Religious Structures
703563.7873,2803215.278,LM0261,18,18-01-2002,W042,303018149,Nawalpura,9,Pump House,01-07-2019,Nawapura,Adampur,Pump
703688.0237,2803214.891,LM0262,11,11-Feb,W042,303018334,Nawalpura,21,Sahara Hospital,01-07-2019,Nawapura,Adampur,Hospital
703680.9076,2803244.027,LM0263,16,16-Sep,W042,303018334,Nawalpura,6,Mazar,01-07-2019,Nawapura,Adampur,Religious Structures
703618.0099,2803292.892,LM0264,16,16-Feb,W042,303018716,Nawalpura,4,Mosque,01-07-2019,Nawapura,Adampur,Religious Structures
704467.1271,2802897.966,LM0265,16,16-Feb,W043,303016466,Konia,4,Malang Shaheed Masjid,17-12-2018,Koniya,Adampur,Religious Structures
704539.9421,2802947.278,LM0266,16,16-Jan,W043,303016791,Konia,3,Totadari Math Temple,17-12-2018,Koniya,Adampur,Religious Structures
704623.3365,2803012.728,LM0267,16,16-Jan,W043,303017361,Konia,3,Hanuman Mandir,17-12-2018,Koniya,Adampur,Religious Structures
704437.2067,2803052.608,LM0268,10,10-Jan,W043,303017212,Konia,10,Uma Vishal Public School,17-12-2018,Koniya,Adampur,Education
704658.7001,2803214.422,LM0269,16,16-Jan,W043,303018043,Konia,3,Kalash Nath Baba Konia,18-12-2018,Koniya,Adampur,Religious Structures
704108.718,2803351.437,LM0270,16,16-Jan,W043,303018952,Konia,3,Maa Shitala Mata Mandir,21-12-2018,Koniya,Adampur,Religious Structures
704198.2793,2803416.897,LM0271,10,10-Jan,W043,303019423,Konia,10,Queen's Convent Junior High School,21-12-2018,Koniya,Adampur,Education
704312.8432,2803545.023,LM0272,16,16-Jan,W043,303020263,Konia Dhobi Ghat,3,Shree Shankat Harni Maa Durga Mandir,20-12-2018,Koniya,Adampur,Religious Structures
704416.2678,2803492.897,LM0273,10,10-Feb,W043,303019811,Konia,10,Shri Ambedkar Harsh Girls Inter College,22-12-2018,Koniya,Adampur,Education
704711.5927,2803532.368,LM0274,10,10-Feb,W043,303019995,Konia,10,Premlata Private ITI,19-12-2018,Koniya,Adampur,Education
704779.8294,2803552.233,LM0275,10,10-Feb,W043,303020179,Konia,10,Harsh Inter College,19-12-2018,Koniya,Adampur,Education
704605.5528,2804371.111,LM0276,16,16-Jan,W043,303024535,Konia,3,MATABARI MANDIR,17-12-2018,Koniya,Adampur,Religious Structures
704167.2892,2804142.767,LM0277,16,16-Jan,W043,303024414,Konia,3,Hanuman Mandir,19-12-2018,Koniya,Adampur,Religious Structures
704494.3252,2802898.751,LM0278,15,15-Aug,W043,303016667,Konia,18,Kabristan,17-12-2018,Koniya,Adampur,Religious Structures
704482.5561,2803054.645,LM0279,10,10-Jan,W043,303017322,Konia,21,Amarnath Sikakshan Sansthan,17-12-2018,Koniya,Adampur,Education
704391.2763,2803077.773,LM0280,16,16-Jan,W043,303017358,Konia,3,Temple,17-12-2018,Koniya,Adampur,Religious Structures
704377.7171,2803112.991,LM0281,16,16-Jan,W043,303017500,Konia,3,Asthbhuji Mata Mandir,19-12-2018,Koniya,Adampur,Religious Structures
704383.7562,2803194.837,LM0283,25,25-Mar,W043,303018025,Konia,8,Parking,19-12-2018,Koniya,Adampur,other
704560.1845,2803154.591,LM0284,18,18-01-2002,W043,303018321,Konia,21,Sidej Pumping Station,19-12-2018,Koniya,Adampur,Pump
704145.9723,2803273.706,LM0285,16,16-Jan,W043,303018488,Konia,3,Temple,21-12-2018,Koniya,Adampur,Religious Structures
704176.4511,2803279.185,LM0286,20,20-Apr,W043,303018640,Konia,21,CPT,21-12-2018,Koniya,Adampur,Commercial / Non-Residential
704051.4048,2803300.476,LM0287,16,16-Jan,W043,303018670,Konia,3,Temple,21-12-2018,Koniya,Adampur,Religious Structures
704332.8536,2803341.298,LM0288,16,16-Jan,W043,303018962,Konia,3,Temple,19-12-2018,Koniya,Adampur,Religious Structures
704629.1554,2803341.487,LM0289,16,16-Jan,W043,303019073,Konia,3,Temple,18-12-2018,Koniya,Adampur,Religious Structures
704330.3837,2803292.455,LM0290,5,05-May,W043,303018336,Konia,21,Pond,18-12-2018,Koniya,Adampur,Ponds/Kunds//Lake
704113.7679,2803355.939,LM0291,16,16-Jan,W043,303018952,Konia,3,Temple,21-12-2018,Koniya,Adampur,Religious Structures
704581.0454,2803404.934,LM0292,6,06-Jan,W043,303019180,Konia,21,Gupta Bhavan,19-12-2018,Koniya,Adampur,Residential
704197.2544,2803400.799,LM0293,10,10-Jan,W043,303019157,Konia,10,Queen Convent School,21-12-2018,Koniya,Adampur,Education
704547.5486,2803429.24,LM0294,6,06-Jan,W043,303019388,Konia,21,Pushp Villa,19-12-2018,Koniya,Adampur,Residential
704522.62,2803441.031,LM0295,6,06-Jan,W043,303019463,Konia,21,Krishan Murary,19-12-2018,Koniya,Adampur,Residential
704692.748,2803469.497,LM0296,16,16-Jan,W043,303019596,Konia,3,Shree Laxaman Baba Mandir,18-12-2018,Koniya,Adampur,Religious Structures
704402.1963,2803491.117,LM0297,10,10-Feb,W043,303019810,Konia,10,Harsh Balika Collage,22-12-2018,Koniya,Adampur,Education
704592.6975,2803497.727,LM0298,16,16-Jan,W043,303019837,Konia,3,Temple,19-12-2018,Koniya,Adampur,Religious Structures
704457.9462,2803507.196,LM0299,16,16-Jan,W043,303020183,Konia Dhobi Ghat,3,Shiv Mandir,20-12-2018,Koniya,Adampur,Religious Structures
704503.6743,2803506.469,LM0300,10,10-Jan,W043,303019946,Konia Dhobi Ghat,10,Banaras Public School,20-12-2018,Koniya,Adampur,Education
704309.994,2803511.45,LM0301,16,16-Jan,W043,303019914,Konia,3,Temple,22-12-2018,Koniya,Adampur,Religious Structures
704310.4742,2803544.226,LM0302,16,16-Jan,W043,303020263,Konia Dhobi Ghat,3,Shiv Mandir,20-12-2018,Koniya,Adampur,Religious Structures
704526.6832,2803555.631,LM0303,16,16-Jan,W043,303020207,Konia,3,Hanuman Mandir,20-12-2018,Koniya,Adampur,Religious Structures
704368.0543,2803558.418,LM0304,7,07-Jan,W043,303020147,Konia Dhobi Ghat,21,Rakesh Readymade,20-12-2018,Koniya,Adampur,Commercial / Non-Residential
704857.0058,2803561.577,LM0305,7,07-Jan,W043,303020191,Konia,21,Deshi Sarab Ki Dukan,18-12-2018,Koniya,Adampur,Commercial / Non-Residential
704407.632,2803561.642,LM0306,7,07-Jan,W043,303020472,Konia Dhobi Ghat,21,Sarang Vastralya,20-12-2018,Koniya,Adampur,Commercial / Non-Residential
704338.9887,2803553.727,LM0307,15,15-23,W043,303020263,Konia Dhobi Ghat,21,Dhobi Ghat,20-12-2018,Koniya,Adampur,Religious Structures
704670.8791,2803576.861,LM0308,6,06-Jan,W043,303020345,Konia,21,Navjivan Bhavan,19-12-2018,Koniya,Adampur,Commercial / Non-Residential
704689.2743,2803578.847,LM0309,11,11-Apr,W043,303020346,Konia,21,Ashish Medical,19-12-2018,Koniya,Adampur,Hospital
704554.1946,2803584.469,LM0310,16,16-Jan,W043,303020399,Konia,3,Sitla Mata Mandir,20-12-2018,Koniya,Adampur,Religious Structures
704480.8318,2803553.022,LM0311,15,15-Aug,W043,303020507,Konia Dhobi Ghat,18,Kabli Puran Kabristan,20-12-2018,Koniya,Adampur,Religious Structures
704418.8089,2803587.865,LM0312,6,06-Jan,W043,303020472,Konia Dhobi Ghat,21,Anchal Abhusar,20-12-2018,Koniya,Adampur,Commercial / Non-Residential
704371.9818,2803590.717,LM0313,6,06-Jan,W043,303020421,Konia Dhobi Ghat,21,Durgavati  Bhavan,20-12-2018,Koniya,Adampur,Commercial / Non-Residential
704756.1462,2803596.328,LM0314,6,06-Jan,W043,303020364,Konia,21,Mourya Niwash,19-12-2018,Koniya,Adampur,Residential
704534.0056,2803603.015,LM0315,6,06-Jan,W043,303020519,Konia,21,Yadav Vansy Bhavan,20-12-2018,Koniya,Adampur,Commercial / Non-Residential
704401.577,2803608.04,LM0316,6,06-Jan,W043,303020558,Konia Dhobi Ghat,21,Kamla Niwas,20-12-2018,Koniya,Adampur,Residential
704632.1896,2803618.657,LM0317,6,06-Jan,W043,303020616,Konia,21,Sarkari Awas,20-12-2018,Koniya,Adampur,Govt. Properties
704820.5653,2803619.28,LM0318,10,10-Jan,W043,303020714,Konia,10,Saran Academy School,19-12-2018,Koniya,Adampur,Education
704865.4487,2803619.33,LM0319,6,06-Jan,W043,303020704,Konia,21,Raajkumari House,18-12-2018,Koniya,Adampur,Residential
704371.8345,2803658.85,LM0320,6,06-Jan,W043,303020835,Konia Dhobi Ghat,21,Pushker Karner,20-12-2018,Koniya,Adampur,Commercial / Non-Residential
704427.0401,2803661.978,LM0321,6,06-Jan,W043,303021132,Konia Dhobi Ghat,21,Vidhya Niwas,20-12-2018,Koniya,Adampur,Residential
704533.4381,2803659.288,LM0322,6,06-Jan,W043,303020941,Konia,21,Yadav Niwas,20-12-2018,Koniya,Adampur,Residential
704803.866,2803700.333,LM0323,6,06-Jan,W043,303021145,Konia,21,Upadhya Niwas,18-12-2018,Koniya,Adampur,Residential
704314.4641,2803675.466,LM0324,16,16-Jan,W043,303020880,Konia,3,Shiv Mandir,17-12-2018,Koniya,Adampur,Religious Structures
704713.5612,2803724.13,LM0325,6,06-Jan,W043,303021438,Konia,21,Shreemati Champa Devi,17-12-2018,Koniya,Adampur,Residential
704805.2922,2803765.861,LM0326,16,16-Jan,W043,303021721,Konia,3,Anpurna Vidhya Mandir,18-12-2018,Koniya,Adampur,Religious Structures
704917.6172,2803771.802,LM0327,10,10-Jan,W043,303021659,Konia,10,Santa O P Academy,18-12-2018,Koniya,Adampur,Education
704794.7187,2803782.932,LM0328,6,06-Jan,W043,303021721,Konia,21,Gita Niwas,18-12-2018,Koniya,Adampur,Residential
704256.7073,2803813.288,LM0329,10,10-Jan,W043,303021895,Konia,10,Prathmik Vidhyalay,17-12-2018,Koniya,Adampur,Education
704695.9708,2803818.864,LM0330,7,07-Jan,W043,303021971,Konia,21,Mahima Beauty Parlour,17-12-2018,Koniya,Adampur,Commercial / Non-Residential
704803.9831,2803835.348,LM0331,10,10-Feb,W043,303021987,Konia,10,Harsh Inter Collage,18-12-2018,Koniya,Adampur,Education
704780.5167,2803853.005,LM0332,6,06-Jan,W043,303021987,"Vijayipur, Konia",21,Sita Ram Bhavan,17-12-2018,Koniya,Adampur,Residential
704776.1652,2803856.456,LM0333,11,11-Apr,W043,303022000,"Vijayipur, Konia",21,Vijan Cear Eye Clinic,17-12-2018,Koniya,Adampur,Hospital
704810.1511,2803860.884,LM0334,11,11-Apr,W043,303022095,"Vijayipur, Konia",21,Shree Sant Clinic,17-12-2018,Koniya,Adampur,Hospital
704906.211,2803898.907,LM0335,6,06-Jan,W043,303022429,Konia,21,Govind Bhavan,17-12-2018,Koniya,Adampur,Residential
704814.0677,2803908.804,LM0336,20,20-Apr,W043,303022343,Konia,21,Tower,17-12-2018,Koniya,Adampur,Other
704907.5558,2803918.742,LM0337,10,10-Jan,W043,303022425,"Vijayipur, Konia",10,Shree Madhusudan Sanskrit Vidhyalay,17-12-2018,Koniya,Adampur,Education
704859.1677,2803921.365,LM0338,6,06-Jan,W043,303022382,"Vijayipur, Konia",21,Tripahi Niwas,17-12-2018,Koniya,Adampur,Residential
704443.0602,2803928.581,LM0339,16,16-Feb,W043,303022594,Konia,4,Mosque,17-12-2018,Koniya,Adampur,Religious Structures
704713.3909,2803944.052,LM0340,10,10-Jan,W043,303022554,Konia,10,R D Momerieal English School,17-12-2018,Koniya,Adampur,Education
704873.2628,2803945.767,LM0341,6,06-Jan,W043,303022587,Konia,21,Indra Bhavan,17-12-2018,Koniya,Adampur,Residential
704815.4977,2803948.837,LM0342,10,10-Jan,W043,303022586,Konia,10,Dreem India School,17-12-2018,Koniya,Adampur,Education
704837.6736,2804002.603,LM0343,16,16-Jan,W043,303023456,Konia,3,Shiv Mandir,23-12-2018,Koniya,Adampur,Religious Structures
704581.4293,2804042.256,LM0344,16,16-Jan,W043,303023253,Konia,3,Temple,19-12-2018,Koniya,Adampur,Religious Structures
704510.1919,2804097.678,LM0345,16,16-Feb,W043,303023785,Konia,4,Mosque,19-12-2018,Koniya,Adampur,Religious Structures
704456.728,2804137.335,LM0346,10,10-Jan,W043,303024062,Konia,10,Sarkari Madarsa,19-12-2018,Koniya,Adampur,Religious Structures
704499.4835,2804231.067,LM0347,18,18-01-2002,W043,303024389,Konia,10,Pump House,19-12-2018,Koniya,Adampur,Pump
704549.7882,2804307.37,LM0348,16,16-Jan,W043,303024535,Konia,3,Shree Sitla Mata Mandir,17-12-2018,Koniya,Adampur,Religious Structures
